"","ID","name","category","main_category","currency","deadline","goal","launched","pledged","backers","country","usd_pledged_real","usd_goal_real","usd_pledged","status","euros_pledged","euros_goal","proyect_length"
"142909",1726193691,"A Pitch Reel for ""Dolphin Skin"" - The Feature-length Film","Film & Video","Film & Video","USD",2011-06-01,10000,2011-03-31,461,15,"US",461,10000,461,"0",374.7967,8130.08,62
"237475",277186712,"HELLO!100","Dance","Dance","USD",2012-05-16,4235,2012-04-16,4432.69,78,"US",4432.69,4235,4432.69,"1",3603.813,3443.09,30
"87271",1443604274,"National Parks By Motorcycle","Documentary","Film & Video","USD",2014-09-26,13000,2014-08-27,25,1,"US",25,13000,25,"0",20.3252,10569.11,30
"294629",569525331,"Kayla Calabrese's EP!","Country & Folk","Music","USD",2012-03-01,6000,2012-01-31,6201.88,83,"US",6201.88,6000,6201.88,"1",5042.179,4878.05,30
"181405",1923220989,"Art Monaco 2014 Participation","Painting","Art","USD",2014-03-31,6000,2014-03-01,0,0,"US",0,6000,0,"0",0,4878.05,30
"357223",889788964,"The Misadventures of Sarcasmo Prime","Comedy","Film & Video","USD",2015-06-26,1000,2015-05-27,0,0,"US",0,1000,0,"0",0,813.01,30
"25736",1130819225,"Animal Names","Indie Rock","Music","USD",2016-04-12,1000,2016-03-13,1925,37,"US",1925,1000,1925,"1",1565.041,813.01,30
"82089",1417282776,"Heidi Little Creating New Album Launching July 26th, 2012","Music","Music","USD",2012-07-08,2500,2012-06-08,286,9,"US",286,2500,286,"0",232.5203,2032.52,30
"76249",1388186519,"Grace Intoxicated","Mixed Media","Art","USD",2012-07-28,2000,2012-06-28,2398.22,47,"US",2398.22,2000,2398.22,"1",1949.772,1626.02,30
"182784",1930578239,"ZeroTwenty Watches, born in Amsterdam","Product Design","Design","EUR",2017-12-17,30000,2017-11-17,12908,20,"NL",15299.82,35558.93,15299.82,"0",12438.88,24390.24,30
"214595",2093443707,"The Hunger Inside her","Horror","Film & Video","USD",2017-08-05,15000,2017-06-21,104,5,"US",104,15000,104,"0",84.55285,12195.12,45
"85752",1436014355,"Peninsula ~ A Gullah Haunting In Charleston","Fiction","Publishing","USD",2012-12-02,3000,2012-10-23,115,4,"US",115,3000,115,"0",93.49593,2439.02,40
"27093",1137748178,"BREAK FROM REALITY (self publish & licensing)","Nonfiction","Publishing","CAD",2014-04-11,1500,2014-03-12,0,0,"CA",0,1367.49,0,"0",0,1219.51,30
"280964",499270995,"the hanger handle - handcrafted, simple, clever","Product Design","Design","EUR",2017-02-28,850,2017-01-30,548,17,"DE",578.96,898.03,578.96,"0",470.6992,691.06,29
"91087",1462974001,"BLAZZE Networking","Technology","Technology","USD",2015-04-29,5e+05,2015-03-30,5,1,"US",5,5e+05,5,"0",4.065041,406504.1,30
"302057",60817025,"The Slim Rimmer","Spaces","Food","USD",2015-05-24,20000,2015-04-24,0,0,"US",0,20000,0,"0",0,16260.16,30
"150885",1766718992,"Habitat","Documentary","Film & Video","USD",2012-03-07,7400,2012-02-06,2725,73,"US",2725,7400,2725,"0",2215.447,6016.26,30
"322516",71251445,"Cellista: A First Solo Album devoted to the SF Bay Area","Music","Music","USD",2015-09-09,5000,2015-08-10,6085.02,0,"US",6085.02,5000,6085.02,"1",4947.171,4065.04,30
"171046",1870085706,"Protect Your Phone - Fashionable & Protective Phone Cases","Accessories","Fashion","USD",2017-07-23,12000,2017-07-05,102,4,"US",102,12000,102,"0",82.92683,9756.1,18
"194679",1991286517,"Never Too Much","Narrative Film","Film & Video","USD",2012-04-26,500,2012-03-22,730,8,"US",730,500,730,"1",593.4959,406.5,35
"210910",2074775407,"Kittie Be Good Book","Children's Books","Publishing","USD",2013-03-09,6000,2013-01-08,196,9,"US",196,6000,196,"0",159.3496,4878.05,60
"26993",1137237942,"Alicia Olatuja ""Intuition-Songs from the Minds of Women""","Jazz","Music","USD",2017-12-09,18400,2017-11-07,21283,222,"US",21283,18400,21283,"1",17303.25,14959.35,32
"95874",1487337328,"SCARED BLACK","Theater","Theater","USD",2016-02-11,3000,2016-01-12,220,6,"US",220,3000,220,"0",178.8618,2439.02,30
"219382",2117454112,"Bitsy - Actually give a bit.","Apps","Technology","USD",2017-06-11,10000,2017-05-12,232,6,"US",232,10000,232,"0",188.6179,8130.08,30
"118932",1604187168,"Hummingbird Home","Children's Books","Publishing","USD",2014-05-19,3000,2014-03-22,26,2,"US",26,3000,26,"0",21.13821,2439.02,58
"202103",2029058203,"PROJECT: To Be Continued","Film & Video","Film & Video","USD",2013-01-18,20000,2012-11-19,1025,31,"US",1025,20000,1025,"0",833.3333,16260.16,60
"328784",745104850,"Rainbow Animal Eraser Heads","Illustration","Art","USD",2016-07-17,1000,2016-06-07,16,2,"US",16,1000,16,"0",13.00813,813.01,40
"79038",140212742,"That Which Smashes... Mjolnir! (Canceled)","Art","Art","USD",2014-07-03,1500,2014-06-03,25,1,"US",25,1500,25,"0",20.3252,1219.51,30
"309612",646902353,"The Great Alumni Roundup Tour - A CIG40 Project","Festivals","Theater","CAD",2017-01-07,8500,2016-11-18,10074.7,114,"CA",7666.62,6468.31,7666.62,"1",6233.024,6910.57,50
"336793",785389442,"NoMoPoCo (Canceled)","Publishing","Publishing","USD",2015-09-11,25000,2015-08-12,0,0,"US",0,25000,0,"0",0,20325.2,30
"286262",526197739,"Something That Might Be ARt","Painting","Art","USD",2017-10-28,800,2017-09-28,850,10,"US",850,800,850,"1",691.0569,650.41,30
"302737",611516917,"Virgil: A Superhero Tale -- a new book by Jim Beck","Fiction","Publishing","USD",2011-12-19,500,2011-11-19,42,6,"US",42,500,42,"0",34.14634,406.5,30
"189887",1966523740,"OpenStreetMap Stats 2017","Technology","Technology","USD",2017-04-18,1000,2017-04-11,1097,45,"US",1097,1000,1097,"1",891.8699,813.01,7
"154108",1783281371,"On Repeat","Conceptual Art","Art","USD",2012-02-25,2743,2012-01-27,2940,56,"US",2940,2743,2940,"1",2390.244,2230.08,29
"83268",1423460390,"For His Glory Album Release (Canceled)","Faith","Music","USD",2016-03-21,1000,2016-02-26,0,0,"US",0,1000,0,"0",0,813.01,24
"101145",1513801318,"18 Year Old Cape Bretoner Mitchell Bailey Performing At SXSW","Hip-Hop","Music","CAD",2016-03-02,5000,2016-02-01,5050,33,"CA",3764.16,3726.89,3764.16,"1",3060.293,4065.04,30
"316683",683213437,"Spices & Secrets","Food","Food","GBP",2016-01-14,3700,2015-12-15,0,0,"GB",0,5302.91,0,"0",0,3008.13,30
"118109",1600145977,"SRP's First Live VOCALOID Concert at Pacific Media Expo!","Theater","Theater","USD",2013-11-03,2500,2013-09-24,3776.39,48,"US",3776.39,2500,3776.39,"1",3070.236,2032.52,40
"326245",731600786,"The Iron Cross","Narrative Film","Film & Video","USD",2012-10-31,11000,2012-10-11,200,2,"US",200,11000,200,"0",162.6016,8943.09,20
"202100",2029037491,"Tribal Worlds - a documentary series","Documentary","Film & Video","USD",2016-11-23,30000,2016-10-24,0,0,"US",0,30000,0,"0",0,24390.24,30
"219909",212010238,"The Genius of Love","Nonfiction","Publishing","USD",2014-03-02,4700,2014-01-31,0,0,"US",0,4700,0,"0",0,3821.14,30
"85960",1437098831,"ALBUM: DEFINITION 2013 (Canceled)","Rock","Music","USD",2013-10-12,12000,2013-09-12,845.13,12,"US",845.13,12000,845.13,"0",687.0976,9756.1,30
"276008",474345895,"Peachy Dublin","Art","Art","EUR",2015-03-18,4000,2015-02-16,4115,126,"IE",4434.32,4310.39,4434.32,"1",3605.138,3252.03,30
"101663",1516644473,"""Down Down The Deep River""","Shorts","Film & Video","USD",2014-01-08,25000,2013-12-09,39686,732,"US",39686,25000,39686,"1",32265.04,20325.2,30
"184435",1939270429,"While You Weren't Looking- A film by Jeremy Mackie","Shorts","Film & Video","USD",2011-07-18,3333.33,2011-04-19,3462,66,"US",3462,3333.33,3462,"1",2814.634,2710.02,90
"307198",634676196,"Incense","Pop","Music","USD",2014-11-22,5000,2014-10-23,935,9,"US",935,5000,935,"0",760.1626,4065.04,30
"108331",1550731691,"Help LGBTQ, Queer Women & Queer Women of Color Code","Technology","Technology","USD",2017-07-06,1e+05,2017-06-06,23509,103,"US",23509,1e+05,23509,"0",19113.01,81300.81,30
"85242",143353449,"UNO II - The First Interchangeable Backpack","Product Design","Design","USD",2017-03-24,15000,2017-02-21,168463,1664,"US",168463,15000,168463,"1",136961.8,12195.12,31
"287263",53154,"Swim (Feature Film)","Narrative Film","Film & Video","USD",2013-07-03,3200,2013-06-03,3230,38,"US",3230,3200,3230,"1",2626.016,2601.63,30
"185669",1945255663,"The Line Leader","Children's Books","Publishing","USD",2016-11-08,8500,2016-10-07,276,8,"US",276,8500,276,"0",224.3902,6910.57,32
"173094",1880345195,"Custom Renaissance Pet Portraits","Digital Art","Art","USD",2016-10-19,80,2016-09-19,510,5,"US",510,80,510,"1",414.6341,65.04,30
"309025",644117136,"""The Tales of Nesterhoffen"", a Christmas Fairytale.","Fiction","Publishing","USD",2013-09-23,37500,2013-08-14,65,3,"US",65,37500,65,"0",52.84553,30487.8,40
"41795",1212772799,"Mix Your Match! Handcrafted Jewelry","Design","Design","USD",2013-09-12,3800,2013-08-13,5645,62,"US",5645,3800,5645,"1",4589.431,3089.43,30
"101528",1515953946,"Munch Vegan Cafe","Vegan","Food","USD",2015-07-01,60000,2015-06-01,10,1,"US",10,60000,10,"0",8.130081,48780.49,30
"162465",1826423131,"iPhoto Elite","Technology","Technology","USD",2012-01-02,2850,2011-12-03,2,2,"US",2,2850,2,"0",1.626016,2317.07,30
"43994",1223672340,"Murder in Swan Pond","Webseries","Film & Video","USD",2013-01-19,2750,2013-01-04,4183,108,"US",4183,2750,4183,"1",3400.813,2235.77,15
"123611",1627595747,"Chris DuPont's New Full Length Record","Country & Folk","Music","USD",2014-11-28,10000,2014-10-29,13943,188,"US",13943,10000,13943,"1",11335.77,8130.08,30
"46220",1235143369,"Hoplomachus - The Lost Cities","Tabletop Games","Games","USD",2012-07-10,15000,2012-05-11,25440.51,204,"US",25440.51,15000,25440.51,"1",20683.34,12195.12,60
"1316",10067082,"ATEMPORAL","Plays","Theater","MXN",2016-12-26,20000,2016-11-26,0,0,"MX",0,968.29,0,"0",0,16260.16,30
"88412",1449505140,"Broke(n) project part 1","Fiction","Publishing","GBP",2015-08-17,4000,2015-07-28,1,1,"GB",1.57,6269,1.57,"0",1.276423,3252.03,20
"90826",1461529280,"The Chill Trike A Solar Powered Ice Cream Tricycle","Food Trucks","Food","CAD",2014-11-14,5500,2014-10-15,0,0,"CA",0,4832.19,0,"0",0,4471.54,30
"68091",1346609791,"TheFTproject","Narrative Film","Film & Video","USD",2013-07-20,10000,2013-06-20,1564,18,"US",1564,10000,1564,"0",1271.545,8130.08,30
"358077",89410910,"Asir: Sand in an hourglass","Documentary","Film & Video","USD",2013-04-13,2000,2013-03-14,905,15,"US",905,2000,905,"0",735.7724,1626.02,30
"360107",904578998,"Cashtronauts","Video Games","Games","CAD",2014-02-27,10000,2014-01-28,3209,96,"CA",2886.31,8994.42,2886.31,"0",2346.593,8130.08,30
"138331",1702500556,"HELGA'S WRATH","Video Games","Games","USD",2015-12-14,30000,2015-11-14,722,11,"US",722,30000,722,"0",586.9919,24390.24,30
"196365",1999963826,"Chrysalis- an interactive experience - Burning Man 2011","Sculpture","Art","USD",2011-07-28,3000,2011-06-28,3150,93,"US",3150,3000,3150,"1",2560.976,2439.02,30
"195190",1993999734,"Hunsel Shoes | Handcrafted Sneakers with Customizable Covers","Footwear","Fashion","EUR",2017-10-07,50000,2017-09-12,2458,14,"IT",2902.9,59050,2902.9,"0",2360.081,40650.41,25
"310324",650658516,"Findmynewhome (Canceled)","Web","Technology","DKK",2015-03-13,30000,2015-02-11,0,0,"DK",0,4251.76,0,"0",0,24390.24,30
"254510",3642429,"JoDee Purkeypile's Second Solo Album","Indie Rock","Music","USD",2012-07-12,5000,2012-06-12,5255,43,"US",5255,5000,5255,"1",4272.358,4065.04,30
"372975",970640816,"Apocalypse: Survive It - You are blind.","Video Games","Games","GBP",2014-02-20,9250,2014-01-21,210,17,"GB",350.25,15427.72,350.25,"0",284.7561,7520.32,30
"8633",1043567144,"Keaspeatzle","Food","Food","CAD",2014-08-08,50,2014-07-09,0,0,"CA",0,45.8,0,"0",0,40.65,30
"297133",582733917,"The Weapons of Dark Souls","Graphic Design","Design","GBP",2017-02-09,2000,2017-01-10,126,5,"GB",157.02,2492.43,157.02,"0",127.6585,1626.02,30
"215540",2098160019,"Graduate Thesis Exhibition- Solo Exhibition of Martin Wong","Mixed Media","Art","USD",2015-03-08,3500,2015-02-08,3974.8,70,"US",3974.8,3500,3974.8,"1",3231.545,2845.53,28
"361855",91384126,"Kayla and Kyle-A Short Film","Shorts","Film & Video","GBP",2014-03-30,750,2014-02-28,770,26,"GB",1276.04,1242.89,1276.04,"1",1037.431,609.76,30
"249645",339730903,"Quintessential: The Journey","Documentary","Film & Video","GBP",2016-08-25,2450,2016-07-25,2596,48,"GB",3429.96,3237.06,3429.96,"1",2788.585,1991.87,31
"336049",781832810,"The Things We Say And Do (Canceled)","Shorts","Film & Video","USD",2011-08-06,11000,2011-06-07,0,0,"US",0,11000,0,"0",0,8943.09,60
"270470",446214877,"Make a 48 hour film... like a feature","Shorts","Film & Video","USD",2013-02-27,4500,2013-02-08,500,11,"US",500,4500,500,"0",406.5041,3658.54,19
"129906",1659629917,"Banners of the Great Houses of Game of Thrones","Textiles","Art","EUR",2014-11-05,1800,2014-10-01,174,8,"NL",215.64,2230.73,215.64,"0",175.3171,1463.41,35
"3177",101639992,"Through Him First Designs (Poly Movement Inspired)","Apparel","Fashion","USD",2014-07-27,1500,2014-06-27,2350,45,"US",2350,1500,2350,"1",1910.569,1219.51,30
"165115",1840297242,"Zapps Adventure. Adventure RPG game for PC/PS4 and XBOX.","Video Games","Games","NOK",2016-06-24,70000,2016-05-25,0,0,"NO",0,8223.1,0,"0",0,56910.57,30
"214941",2095202038,"The Slider Bar","Food Trucks","Food","USD",2015-06-25,25000,2015-05-06,151,4,"US",151,25000,151,"0",122.7642,20325.2,50
"90032",1457362151,"6 STRING DRAG New Album Completion, 7 Inch, Rarities CD","Rock","Music","USD",2014-06-27,6500,2014-06-06,7014,84,"US",7014,6500,7014,"1",5702.439,5284.55,21
"366450",937152368,"SurviveUni.com","Academic","Publishing","AUD",2016-01-10,25000,2015-12-11,0,0,"AU",0,17165.61,0,"0",0,20325.2,30
"315071",674758804,"The Heel Toe Project","Photography","Photography","USD",2011-11-05,5000,2011-10-05,345,6,"US",345,5000,345,"0",280.4878,4065.04,31
"145177",1737588510,"~Gaited In The Great Lakes~","Nonfiction","Publishing","USD",2014-11-20,1000,2014-09-21,100,4,"US",100,1000,100,"0",81.30081,813.01,60
"168131",1855346199,"Nature and Occult inspired art prints","Illustration","Art","GBP",2016-12-01,700,2016-10-31,758,29,"GB",956.87,883.65,956.87,"1",777.9431,569.11,31
"233576",257269392,"Hero 2 Zero","Video Games","Games","GBP",2016-08-04,7500,2016-07-05,113,5,"GB",148.64,9865.57,148.64,"0",120.8455,6097.56,30
"237716",278563260,"Advanced Water Activated LED,Home Use and Evacuation Bulb.","Technology","Technology","USD",2017-09-23,192000,2017-07-25,500,1,"US",500,192000,500,"0",406.5041,156097.6,60
"308360",640614611,"Fantasy Frontier: War of Sand (Canceled)","Playing Cards","Games","USD",2015-08-19,18000,2015-07-20,0,0,"US",0,18000,0,"0",0,14634.15,30
"375150",981907827,"WaYWo (What are You Working on?) Time Tracking App","Software","Technology","USD",2015-07-25,50000,2015-05-26,1,1,"US",1,50000,1,"0",0.8130081,40650.41,60
"165245",1840895418,"Bugs in the Dark, the new recording and tour.","Indie Rock","Music","USD",2011-10-07,5000,2011-09-07,5501,111,"US",5501,5000,5501,"1",4472.358,4065.04,30
"343916",821873728,"Turf War Z - 28mm Miniatures & Rules","Tabletop Games","Games","GBP",2017-06-04,4000,2017-05-05,21149,193,"GB",26970.26,5101,26970.26,"1",21927.04,3252.03,30
"233349",256008639,"Coaster Cuber World Record","Film & Video","Film & Video","USD",2016-10-12,1,2016-09-24,97,6,"US",97,1,97,"1",78.86179,0.81,18
"87439",1444452253,"The Art of Making African American History","Public Art","Art","USD",2017-12-05,5000,2017-11-04,0,0,"US",0,5000,0,"0",0,4065.04,31
"254133",362276682,"condution adapt pack C.A.P","Product Design","Design","USD",2014-11-05,75000,2014-09-06,0,0,"US",0,75000,0,"0",0,60975.61,60
"106643",1541940996,"The Movement - Revolutionary Swim, Scuba & Bodyboarding Fins","Product Design","Design","GBP",2014-01-22,35000,2013-12-03,180,6,"GB",297.15,57778.66,297.15,"0",241.5854,28455.28,50
"342178",813058710,"The Sacrifice","Fiction","Publishing","USD",2013-07-06,500,2013-06-06,26,2,"US",26,500,26,"0",21.13821,406.5,30
"64152",1326221613,"Project Iko","Documentary","Film & Video","USD",2012-11-26,10000,2012-10-27,1900.14,37,"US",1900.14,10000,1900.14,"0",1544.829,8130.08,30
"90499",1459880803,"SMUUS IMPEACHMENT","Food","Food","EUR",2017-08-08,10000,2017-07-09,1176,19,"DE",1383.56,11764.98,1383.56,"0",1124.846,8130.08,30
"65312",1332241478,"Said.","Apparel","Fashion","USD",2017-11-01,2500,2017-10-02,21,1,"US",21,2500,21,"0",17.07317,2032.52,30
"282402",506824314,"Alone and Unafraid- A Photographic Journey","People","Photography","USD",2014-10-20,2000,2014-09-20,280,6,"US",280,2000,280,"0",227.6423,1626.02,30
"331944",761129198,"The Real Attitude For Stroke Survivors !","Film & Video","Film & Video","USD",2015-10-02,8000,2015-09-02,0,0,"US",0,8000,0,"0",0,6504.06,30
"14",1000056157,"G-Spot Place for Gamers to connect with eachother & go pro!","Games","Games","USD",2016-03-25,2e+05,2016-02-09,0,0,"US",0,2e+05,0,"0",0,162601.6,45
"125200",1635630736,"KING OF CRIME CARD GAME: BOOTLEG EDITION","Tabletop Games","Games","USD",2013-03-17,6500,2013-02-14,8157,106,"US",8157,6500,8157,"1",6631.707,5284.55,31
"317341",68654641,"A Thing of Dreams - A Horror Short Film","Horror","Film & Video","USD",2018-01-01,8000,2017-12-02,9625,51,"US",9625,8000,9625,"1",7825.203,6504.06,30
"344601",82520286,"Bench Buddy 360","Crafts","Crafts","USD",2016-09-07,405000,2016-08-08,314,1,"US",314,405000,314,"0",255.2846,329268.3,30
"348601",846038159,"Instrumental Music Campaign","Electronic Music","Music","USD",2015-06-04,3000,2015-05-05,1,1,"US",1,3000,1,"0",0.8130081,2439.02,30
"267778",432421838,"Darling Press: Moving to a New Storefront Studio!","Art","Art","USD",2014-03-31,6700,2014-03-01,7975,132,"US",7975,6700,7975,"1",6483.74,5447.15,30
"342791",816261729,"ObviPop: Resolving the Digital Divide","Apps","Technology","USD",2015-06-05,1000,2015-05-18,4,1,"US",4,1000,4,"0",3.252033,813.01,18
"187043",1952222602,"Tub & Tom","Animation","Film & Video","AUD",2014-01-27,7000,2013-11-28,7318,34,"AU",6374.56,6097.56,6374.56,"1",5182.569,5691.06,60
"10566",1053100291,"Bobby Sparks II Debut Album","Jazz","Music","USD",2011-12-11,35000,2011-11-01,1077,27,"US",1077,35000,1077,"0",875.6098,28455.28,40
"140170",1711832976,"Reina del Cid records a new album!","Music","Music","USD",2014-09-23,20000,2014-08-24,23705.69,475,"US",23705.69,20000,23705.69,"1",19272.92,16260.16,30
"333015",766440233,"Nachos","Food","Food","USD",2014-08-07,9,2014-07-08,0,0,"US",0,9,0,"0",0,7.32,30
"92174",1468246589,"Pry.Me - Grade 5 Titanium Micro Bottle Opener","Design","Design","USD",2016-06-24,3200,2016-05-25,17023,895,"US",17023,3200,17023,"1",13839.84,2601.63,30
"118238",1600769123,"Elysian Fields - a play by Chris Phillips at FringeNYC","Theater","Theater","USD",2011-06-21,5000,2011-05-22,1460,11,"US",1460,5000,1460,"0",1186.992,4065.04,30
"175633",1893302817,"The Circuit Ring","Design","Design","USD",2013-10-07,3400,2013-09-07,4594,161,"US",4594,3400,4594,"1",3734.959,2764.23,30
"89619",1455303531,"lata lata","Restaurants","Food","GBP",2018-01-01,15000,2017-11-29,17526,169,"GB",23750.54,20327.41,23750.54,"1",19309.38,12195.12,33
"338539",794434516,"Africa Meets America Through Dance","Dance","Dance","USD",2010-02-01,7000,2009-11-20,0,0,"US",0,7000,0,"0",0,5691.06,73
"113477",1576510798,"Sex The Magazine","Publishing","Publishing","USD",2014-05-06,8000,2014-04-02,379,21,"US",379,8000,379,"0",308.1301,6504.06,34
"189529",1964568366,"Maelstrom Records an Album!","Country & Folk","Music","USD",2016-12-03,4000,2016-10-31,5661,115,"US",5661,4000,5661,"1",4602.439,3252.03,33
